time,position,velocity,torque,temp_mosfet,temp_rotor,status
1784993386.3110251,0.12340733958953187,-0.010989010989014503,-0.01318681318681314,31,28,ENABLE
1784993386.5310817,-0.0001907377737087046,-0.0329670329670364,0.00439560439560438,31,28,ENABLE
1784993388.5219722,-0.0001907377737087046,-0.010989010989014503,-0.00439560439560438,31,28,ENABLE
1784993388.525022,-0.0001907377737087046,-0.010989010989014503,-0.00439560439560438,31,28,ENABLE
1784993388.5299144,-0.0001907377737087046,-0.010989010989014503,-0.01318681318681314,31,28,ENABLE
1784993388.5338612,-0.0001907377737087046,-0.0329670329670364,-0.01318681318681314,31,28,ENABLE
1784993388.5392578,-0.0001907377737087046,-0.0329670329670364,-0.0219780219780219,31,28,ENABLE
1784993388.5445223,-0.0001907377737087046,-0.0329670329670364,-0.0219780219780219,31,28,ENABLE
1784993388.5495493,-0.0001907377737087046,-0.0329670329670364,-0.0219780219780219,31,28,ENABLE
1784993388.55405,-0.0001907377737087046,-0.010989010989014503,-0.0219780219780219,31,28,ENABLE
1784993388.5595973,-0.0001907377737087046,-0.010989010989014503,-0.03076923076923066,31,28,ENABLE
1784993388.5645494,-0.0001907377737087046,-0.010989010989014503,-0.0219780219780219,31,28,ENABLE
1784993388.5695245,-0.0001907377737087046,0.010989010989014503,-0.0219780219780219,31,28,ENABLE
1784993388.574143,-0.0001907377737087046,-0.010989010989014503,-0.0219780219780219,31,28,ENABLE
1784993388.579589,-0.0001907377737087046,-0.010989010989014503,-0.0219780219780219,31,28,ENABLE
1784993388.5845916,-0.0001907377737087046,-0.010989010989014503,-0.01318681318681314,31,28,ENABLE
1784993388.5890958,-0.0001907377737087046,-0.010989010989014503,-0.0219780219780219,31,28,ENABLE
1784993388.594033,-0.0001907377737087046,-0.010989010989014503,-0.0219780219780219,31,28,ENABLE
1784993388.5991037,-0.0001907377737087046,-0.010989010989014503,-0.03076923076923066,31,28,ENABLE
1784993388.6042893,-0.0001907377737087046,-0.010989010989014503,-0.03076923076923066,31,28,ENABLE
1784993388.609286,-0.0001907377737087046,0.010989010989014503,-0.0219780219780219,31,28,ENABLE
1784993388.614235,-0.0005722133211261138,-0.010989010989014503,-0.0219780219780219,31,28,ENABLE
1784993388.6189158,-0.0001907377737087046,-0.0329670329670364,-0.01318681318681314,31,28,ENABLE
1784993388.6239245,-0.0001907377737087046,-0.010989010989014503,-0.0219780219780219,31,28,ENABLE
1784993388.6291783,-0.0001907377737087046,-0.0329670329670364,-0.0219780219780219,31,28,ENABLE
1784993388.634535,-0.0001907377737087046,-0.010989010989014503,-0.03076923076923066,31,28,ENABLE
1784993388.639051,-0.0001907377737087046,-0.010989010989014503,-0.0219780219780219,31,28,ENABLE
1784993388.6450975,-0.0001907377737087046,0.010989010989014503,-0.01318681318681314,31,28,ENABLE
1784993388.6489832,-0.0005722133211261138,-0.010989010989014503,-0.0219780219780219,31,28,ENABLE
1784993388.6532142,-0.0001907377737087046,-0.010989010989014503,-0.01318681318681314,31,28,ENABLE
1784993388.6585827,-0.0005722133211261138,-0.0329670329670364,-0.0219780219780219,31,28,ENABLE
1784993388.664209,-0.0001907377737087046,-0.010989010989014503,-0.03076923076923066,31,28,ENABLE
1784993388.6690898,-0.0001907377737087046,-0.010989010989014503,-0.0219780219780219,31,28,ENABLE
1784993388.6743076,-0.0005722133211261138,-0.0329670329670364,-0.0219780219780219,31,28,ENABLE
1784993388.6793315,-0.0005722133211261138,-0.0329670329670364,-0.0219780219780219,31,28,ENABLE
1784993388.6845388,-0.0001907377737087046,0.010989010989014503,-0.0219780219780219,31,28,ENABLE
1784993388.6891031,-0.0001907377737087046,-0.010989010989014503,-0.0219780219780219,31,28,ENABLE
1784993388.6950781,-0.0001907377737087046,-0.010989010989014503,-0.0219780219780219,31,28,ENABLE
1784993388.700102,-0.0005722133211261138,-0.0329670329670364,-0.0219780219780219,31,28,ENABLE
1784993388.7040517,-0.0001907377737087046,-0.010989010989014503,-0.01318681318681314,31,28,ENABLE
1784993388.70909,-0.0001907377737087046,0.010989010989014503,-0.01318681318681314,31,28,ENABLE
1784993388.7138605,-0.0005722133211261138,-0.010989010989014503,-0.03076923076923066,31,28,ENABLE
1784993388.7187428,-0.0001907377737087046,0.010989010989014503,-0.0219780219780219,31,28,ENABLE
1784993388.7246006,-0.0001907377737087046,-0.0329670329670364,-0.0219780219780219,31,28,ENABLE
1784993388.729104,-0.0005722133211261138,-0.010989010989014503,-0.0219780219780219,31,28,ENABLE
1784993388.7340589,-0.0005722133211261138,-0.010989010989014503,-0.0219780219780219,31,28,ENABLE
1784993388.7394798,-0.0001907377737087046,-0.010989010989014503,-0.0219780219780219,31,28,ENABLE
1784993388.7439218,-0.0001907377737087046,0.010989010989014503,-0.0219780219780219,31,28,ENABLE
1784993388.748919,-0.0005722133211261138,-0.0329670329670364,-0.01318681318681314,31,28,ENABLE
1784993388.7542613,-0.0005722133211261138,-0.010989010989014503,-0.0219780219780219,31,28,ENABLE
1784993388.7589357,-0.0001907377737087046,-0.010989010989014503,-0.0219780219780219,31,28,ENABLE
1784993388.76462,-0.0001907377737087046,-0.010989010989014503,-0.0219780219780219,31,28,ENABLE
1784993388.7692242,-0.0005722133211261138,-0.0329670329670364,-0.03076923076923066,31,28,ENABLE
1784993388.7744837,-0.0001907377737087046,-0.010989010989014503,-0.0219780219780219,31,28,ENABLE
1784993388.7795527,-0.0001907377737087046,0.010989010989014503,-0.0219780219780219,31,28,ENABLE
1784993388.7838404,-0.0001907377737087046,-0.010989010989014503,-0.03076923076923066,31,28,ENABLE
1784993388.7890553,-0.0005722133211261138,-0.010989010989014503,-0.03076923076923066,31,28,ENABLE
1784993388.7942402,-0.0001907377737087046,-0.010989010989014503,-0.0219780219780219,31,28,ENABLE
1784993388.7989194,-0.0001907377737087046,-0.010989010989014503,-0.0219780219780219,31,28,ENABLE
1784993388.803913,-0.0001907377737087046,-0.010989010989014503,-0.01318681318681314,31,28,ENABLE
1784993388.8092957,-0.0005722133211261138,-0.010989010989014503,-0.0219780219780219,31,28,ENABLE
1784993388.8146255,-0.0001907377737087046,-0.010989010989014503,-0.01318681318681314,31,28,ENABLE
1784993388.8191452,-0.0001907377737087046,-0.010989010989014503,-0.0219780219780219,31,28,ENABLE
1784993388.8240943,-0.0005722133211261138,-0.0329670329670364,-0.0219780219780219,31,28,ENABLE
1784993388.8291512,-0.0005722133211261138,-0.0329670329670364,-0.0219780219780219,31,28,ENABLE
1784993388.8345032,-0.0001907377737087046,0.010989010989014503,-0.01318681318681314,31,28,ENABLE
1784993388.8395808,-0.0005722133211261138,-0.010989010989014503,-0.0219780219780219,31,28,ENABLE
1784993388.8445318,-0.0001907377737087046,-0.010989010989014503,-0.0219780219780219,31,28,ENABLE
1784993388.848983,-0.0001907377737087046,0.010989010989014503,-0.0219780219780219,31,28,ENABLE
1784993388.8539166,-0.0001907377737087046,-0.0329670329670364,-0.0219780219780219,31,28,ENABLE
1784993388.8592663,-0.0001907377737087046,-0.010989010989014503,-0.0219780219780219,31,28,ENABLE
1784993388.8646224,-0.0001907377737087046,0.010989010989014503,-0.0219780219780219,31,28,ENABLE
1784993388.86923,-0.0001907377737087046,0.010989010989014503,-0.03076923076923066,31,28,ENABLE
1784993388.8742638,-0.0005722133211261138,-0.010989010989014503,-0.01318681318681314,31,28,ENABLE
1784993388.8789327,-0.0005722133211261138,-0.010989010989014503,-0.01318681318681314,31,28,ENABLE
1784993388.8845375,-0.0001907377737087046,-0.010989010989014503,-0.01318681318681314,31,28,ENABLE
1784993388.8890944,-0.0005722133211261138,-0.010989010989014503,-0.0219780219780219,31,28,ENABLE
1784993388.8944309,-0.0001907377737087046,-0.010989010989014503,-0.03076923076923066,31,28,ENABLE
1784993388.899268,-0.0005722133211261138,-0.0329670329670364,-0.0219780219780219,31,28,ENABLE
1784993388.9045823,-0.0005722133211261138,-0.010989010989014503,-0.0219780219780219,31,28,ENABLE
1784993388.9095035,-0.0001907377737087046,-0.010989010989014503,-0.0219780219780219,31,28,ENABLE
1784993388.9140902,-0.0001907377737087046,-0.010989010989014503,-0.0219780219780219,31,28,ENABLE
1784993388.919094,-0.0001907377737087046,-0.010989010989014503,-0.0219780219780219,31,28,ENABLE
1784993388.9239001,-0.0001907377737087046,-0.0329670329670364,-0.0219780219780219,31,28,ENABLE
1784993388.9292579,-0.0001907377737087046,-0.010989010989014503,-0.0219780219780219,31,28,ENABLE
1784993388.9345865,-0.0005722133211261138,-0.010989010989014503,-0.0219780219780219,31,28,ENABLE
1784993388.9395015,-0.0005722133211261138,-0.010989010989014503,-0.0219780219780219,31,28,ENABLE
1784993388.9437494,-0.0001907377737087046,-0.010989010989014503,-0.01318681318681314,31,28,ENABLE
1784993388.9487467,-0.0001907377737087046,-0.010989010989014503,-0.0219780219780219,31,28,ENABLE
1784993388.9545052,-0.0005722133211261138,-0.010989010989014503,-0.01318681318681314,31,28,ENABLE
1784993388.9590836,-0.0001907377737087046,-0.010989010989014503,-0.0219780219780219,31,28,ENABLE
1784993388.9645197,-0.0005722133211261138,-0.010989010989014503,-0.01318681318681314,31,28,ENABLE
1784993388.9690835,-0.0001907377737087046,-0.0329670329670364,-0.01318681318681314,31,28,ENABLE
1784993388.9739368,-0.0001907377737087046,0.010989010989014503,-0.0219780219780219,31,28,ENABLE
1784993388.9793358,-0.0001907377737087046,-0.010989010989014503,-0.0219780219780219,31,28,ENABLE
1784993388.9840145,-0.0001907377737087046,-0.010989010989014503,-0.0219780219780219,31,28,ENABLE
1784993388.9894931,-0.0005722133211261138,-0.010989010989014503,-0.03076923076923066,31,28,ENABLE
1784993388.994543,-0.0005722133211261138,-0.0329670329670364,-0.0219780219780219,31,28,ENABLE
1784993388.999498,-0.0005722133211261138,-0.0329670329670364,-0.0219780219780219,31,28,ENABLE
1784993389.0040102,-0.0001907377737087046,-0.010989010989014503,-0.0219780219780219,31,28,ENABLE
1784993389.0091634,-0.0005722133211261138,-0.010989010989014503,-0.0219780219780219,31,28,ENABLE
1784993389.0143187,-0.0001907377737087046,-0.010989010989014503,-0.0219780219780219,31,28,ENABLE
1784993389.0192657,-0.0001907377737087046,-0.0329670329670364,-0.03076923076923066,31,28,ENABLE
1784993389.0244908,-0.0001907377737087046,-0.010989010989014503,-0.0219780219780219,31,28,ENABLE
1784993389.0289936,-0.0001907377737087046,-0.010989010989014503,-0.0219780219780219,31,28,ENABLE
1784993389.0340157,-0.0001907377737087046,-0.010989010989014503,-0.01318681318681314,31,28,ENABLE
1784993389.0395322,-0.0001907377737087046,0.010989010989014503,-0.0219780219780219,31,28,ENABLE
1784993389.0445023,-0.0005722133211261138,-0.0329670329670364,-0.0219780219780219,31,28,ENABLE
1784993389.0491164,-0.0005722133211261138,-0.010989010989014503,-0.0219780219780219,31,28,ENABLE
1784993389.0540113,-0.0005722133211261138,-0.0329670329670364,-0.03076923076923066,31,28,ENABLE
1784993389.0590558,-0.0001907377737087046,-0.010989010989014503,-0.0219780219780219,31,28,ENABLE
1784993389.0645006,-0.0005722133211261138,-0.010989010989014503,-0.0219780219780219,31,28,ENABLE
1784993389.0695667,-0.0001907377737087046,-0.010989010989014503,-0.01318681318681314,31,28,ENABLE
1784993389.0741513,-0.0005722133211261138,0.010989010989014503,-0.01318681318681314,31,28,ENABLE
1784993389.0790937,-0.0005722133211261138,-0.010989010989014503,-0.01318681318681314,31,28,ENABLE
1784993389.084316,-0.0001907377737087046,-0.010989010989014503,-0.0219780219780219,31,28,ENABLE
1784993389.0895255,-0.0001907377737087046,-0.010989010989014503,-0.0219780219780219,31,28,ENABLE
1784993389.094408,-0.0001907377737087046,0.010989010989014503,-0.03076923076923066,31,28,ENABLE
