time,position,velocity,torque,temp_mosfet,temp_rotor,status
1785583349.3487709,0.005531395437552433,-0.010989010989014503,0.00439560439560438,34,31,ENABLE
1785583349.567743,-0.0001907377737087046,-0.010989010989014503,-0.00439560439560438,34,31,ENABLE
1785583349.5823212,-0.0001907377737087046,-0.010989010989014503,-0.00439560439560438,34,31,ENABLE
1785583349.5871391,-0.0001907377737087046,-0.010989010989014503,-0.00439560439560438,34,31,ENABLE
1785583349.5916672,-0.0001907377737087046,-0.010989010989014503,-0.00439560439560438,34,31,ENABLE
1785583349.595468,-0.0001907377737087046,0.010989010989014503,0.0219780219780219,34,31,ENABLE
1785583349.6007712,-0.0001907377737087046,-0.010989010989014503,0.04835164835164818,34,31,ENABLE
1785583349.6060588,0.0001907377737087046,0.0329670329670364,0.08351648351648322,34,31,ENABLE
1785583349.6111999,0.000953688868543523,0.0989010989011021,0.10109890109890074,34,31,ENABLE
1785583349.616468,0.0013351644159609322,0.0989010989011021,0.11868131868131826,34,31,ENABLE
1785583349.6213148,0.0017166399633783413,0.0989010989011021,0.13626373626373578,34,31,ENABLE
1785583349.6258178,0.0024795910582131597,0.0989010989011021,0.16263736263736206,34,31,ENABLE
1785583349.6310961,0.003242542153047978,0.120879120879124,0.17142857142857082,34,31,ENABLE
1785583349.6360567,0.004386968795300206,0.2087912087912116,0.18021978021977958,34,31,ENABLE
1785583349.641019,0.005912870984969842,0.2967032967032992,0.16263736263736206,34,31,ENABLE
1785583349.646049,0.00705729762722207,0.2087912087912116,0.14505494505494454,34,31,ENABLE
1785583349.6511528,0.007438773174639479,0.120879120879124,0.18021978021977958,34,31,ENABLE
1785583349.6560373,0.008201724269474298,0.1428571428571459,0.22417582417582338,34,31,ENABLE
1785583349.661077,0.009727626459143934,0.2747252747252773,0.2417582417582409,34,31,ENABLE
1785583349.666124,0.011253528648813571,0.2527472527472554,0.21538461538461462,34,31,ENABLE
1785583349.6711235,0.013923857480735435,0.4285714285714306,0.18901098901098834,34,31,ENABLE
1785583349.6760361,0.015449759670405072,0.3626373626373649,0.1538461538461533,34,31,ENABLE
1785583349.6810324,0.017357137407492118,0.3846153846153868,0.13626373626373578,34,31,ENABLE
1785583349.686033,0.019264515144579164,0.3626373626373649,0.1098901098901095,34,31,ENABLE
1785583349.6910787,0.02155336842908362,0.4065934065934087,0.12747252747252702,34,31,ENABLE
1785583349.696037,0.023079270618753256,0.340659340659343,0.11868131868131826,34,31,ENABLE
1785583349.7010446,0.02536812390325771,0.3846153846153868,0.12747252747252702,34,31,ENABLE
1785583349.706144,0.027275501640344757,0.4065934065934087,0.1098901098901095,34,31,ENABLE
1785583349.711208,0.029564354924849212,0.4065934065934087,0.12747252747252702,34,31,ENABLE
1785583349.716566,0.03109025711451885,0.340659340659343,0.12747252747252702,34,31,ENABLE
1785583349.7215536,0.032997634851605895,0.3626373626373649,0.14505494505494454,34,31,ENABLE
1785583349.7262602,0.03490501258869294,0.3626373626373649,0.1538461538461533,34,31,ENABLE
1785583349.7312784,0.03643091477836258,0.3626373626373649,0.17142857142857082,34,31,ENABLE
1785583349.7363014,0.03871976806286703,0.4065934065934087,0.18901098901098834,34,31,ENABLE
1785583349.7412598,0.03948271915770185,0.2527472527472554,0.20659340659340586,34,31,ENABLE
1785583349.7462668,0.041771572442206306,0.340659340659343,0.2417582417582409,34,31,ENABLE
1785583349.7513142,0.04367895017929335,0.3626373626373649,0.21538461538461462,34,31,ENABLE
1785583349.7562983,0.046349279011215216,0.5164835164835182,0.1978021978021971,34,31,ENABLE
1785583349.7612934,0.04825665674830226,0.4065934065934087,0.1538461538461533,34,31,ENABLE
1785583349.7662709,0.05092698558022413,0.4725274725274744,0.14505494505494454,34,31,ENABLE
1785583349.771264,0.05245288776989376,0.3626373626373649,0.1538461538461533,34,31,ENABLE
1785583349.776927,0.05474174105439822,0.4065934065934087,0.17142857142857082,34,31,ENABLE
1785583349.7813172,0.056649118791485265,0.4065934065934087,0.16263736263736206,34,31,ENABLE
1785583349.786076,0.05931944762340713,0.4725274725274744,0.13626373626373578,34,31,ENABLE
1785583349.791127,0.0623712520027464,0.560439560439562,0.1098901098901095,34,31,ENABLE
1785583349.796268,0.06466010528725086,0.4725274725274744,0.09230769230769198,34,31,ENABLE
1785583349.8013086,0.06694895857175531,0.4725274725274744,0.08351648351648322,34,31,ENABLE
1785583349.8062563,0.06885633630884236,0.4065934065934087,0.10109890109890074,34,31,ENABLE
1785583349.8112867,0.07114518959334681,0.3846153846153868,0.11868131868131826,34,31,ENABLE
1785583349.816288,0.07228961623559904,0.2967032967032992,0.16263736263736206,34,31,ENABLE
1785583349.8212612,0.0745784695201035,0.4065934065934087,0.1978021978021971,34,31,ENABLE
1785583349.8262646,0.07610437170977313,0.340659340659343,0.20659340659340586,34,31,ENABLE
1785583349.831288,0.078774700541695,0.4725274725274744,0.21538461538461462,34,31,ENABLE
1785583349.8362627,0.08030060273136463,0.4065934065934087,0.1978021978021971,34,31,ENABLE
1785583349.8412795,0.08335240711070391,0.4725274725274744,0.16263736263736206,34,31,ENABLE
1785583349.84629,0.08564126039520836,0.4505494505494525,0.16263736263736206,34,31,ENABLE
1785583349.8512552,0.08793011367971282,0.4505494505494525,0.14505494505494454,34,31,ENABLE
1785583349.8562827,0.09060044251163468,0.5164835164835182,0.12747252747252702,34,31,ENABLE
1785583349.861311,0.09250782024872173,0.4065934065934087,0.11868131868131826,34,31,ENABLE
1785583349.8662736,0.09517814908064359,0.4725274725274744,0.1098901098901095,34,31,ENABLE
1785583349.8713021,0.09746700236514805,0.4945054945054963,0.1098901098901095,34,31,ENABLE
1785583349.8762817,0.0997558556496525,0.4505494505494525,0.08351648351648322,34,31,ENABLE
1785583349.8812652,0.10318913557640919,0.5824175824175839,0.07472527472527446,34,31,ENABLE
1785583349.8862636,0.10547798886091364,0.4945054945054963,0.0659340659340657,34,31,ENABLE
1785583349.8912838,0.1077668421454181,0.4505494505494525,0.05714285714285694,34,31,ENABLE
1785583349.896267,0.10967421988250514,0.4065934065934087,0.08351648351648322,34,31,ENABLE
1785583349.9012666,0.11158159761959219,0.3626373626373649,0.10109890109890074,34,31,ENABLE
1785583349.9062853,0.11348897535667923,0.4065934065934087,0.1538461538461533,34,31,ENABLE
1785583349.9112906,0.11539635309376628,0.3626373626373649,0.17142857142857082,34,31,ENABLE
1785583349.9162877,0.11730373083085333,0.3846153846153868,0.18901098901098834,34,31,ENABLE
1785583349.9212677,0.11959258411535778,0.4285714285714306,0.17142857142857082,34,31,ENABLE
1785583349.9262626,0.12226291294727964,0.4945054945054963,0.16263736263736206,34,31,ENABLE
1785583349.9312801,0.1245517662317841,0.4505494505494525,0.12747252747252702,34,31,ENABLE
1785583349.9362774,0.12760357061112337,0.5164835164835182,0.1098901098901095,34,31,ENABLE
1785583349.9412441,0.12989242389562783,0.5164835164835182,0.10109890109890074,34,31,ENABLE
1785583349.9463158,0.1325627527275497,0.4725274725274744,0.07472527472527446,34,31,ENABLE
1785583349.951285,0.13523308155947156,0.560439560439562,0.05714285714285694,34,31,ENABLE
1785583349.9563112,0.137521934843976,0.4725274725274744,0.05714285714285694,34,31,ENABLE
1785583349.9612634,0.13981078812848047,0.4285714285714306,0.05714285714285694,34,31,ENABLE
1785583349.9662862,0.14209964141298492,0.4285714285714306,0.09230769230769198,34,31,ENABLE
1785583349.97131,0.14400701915007197,0.4065934065934087,0.10109890109890074,34,31,ENABLE
1785583349.9762728,0.14629587243457642,0.4505494505494525,0.11868131868131826,34,31,ENABLE
1785583349.9812617,0.14820325017166347,0.3846153846153868,0.12747252747252702,34,31,ENABLE
1785583349.98627,0.15049210345616792,0.4505494505494525,0.14505494505494454,34,31,ENABLE
1785583349.9913354,0.15201800564583756,0.340659340659343,0.16263736263736206,34,31,ENABLE
1785583349.9962916,0.1539253833829246,0.340659340659343,0.1978021978021971,34,31,ENABLE
1785583350.0012848,0.15621423666742906,0.4065934065934087,0.18901098901098834,34,31,ENABLE
1785583350.0062854,0.15850308995193352,0.4285714285714306,0.18901098901098834,34,31,ENABLE
1785583350.0112822,0.16079194323643797,0.4285714285714306,0.16263736263736206,34,31,ENABLE
1785583350.016258,0.16346227206835984,0.5164835164835182,0.1538461538461533,34,31,ENABLE
1785583350.0212991,0.16536964980544688,0.4505494505494525,0.13626373626373578,34,31,ENABLE
1785583350.0262601,0.16842145418478616,0.5164835164835182,0.11868131868131826,34,31,ENABLE
1785583350.031398,0.17109178301670802,0.5164835164835182,0.09230769230769198,34,31,ENABLE
1785583350.0364728,0.17376211184862989,0.4945054945054963,0.07472527472527446,34,31,ENABLE
1785583350.0415428,0.17643244068055175,0.560439560439562,0.05714285714285694,34,31,ENABLE
1785583350.0464838,0.17910276951247361,0.5164835164835182,0.04835164835164818,34,31,ENABLE
1785583350.0515385,0.18139162279697807,0.4725274725274744,0.05714285714285694,34,31,ENABLE
1785583350.0565472,0.18329900053406512,0.4065934065934087,0.09230769230769198,34,31,ENABLE
1785583350.061551,0.18482490272373475,0.3626373626373649,0.11868131868131826,34,31,ENABLE
1785583350.06653,0.1871137560082392,0.3846153846153868,0.16263736263736206,34,31,ENABLE
1785583350.07156,0.18902113374532625,0.4065934065934087,0.17142857142857082,34,31,ENABLE
1785583350.0765839,0.1913099870298307,0.4505494505494525,0.17142857142857082,34,31,ENABLE
1785583350.0815425,0.19359884031433516,0.4285714285714306,0.1538461538461533,34,31,ENABLE
1785583350.0865355,0.19626916914625703,0.4725274725274744,0.1538461538461533,34,31,ENABLE
1785583350.0914805,0.19817654688334407,0.4065934065934087,0.1538461538461533,34,31,ENABLE
1785583350.0965364,0.20084687571526594,0.4725274725274744,0.1538461538461533,34,31,ENABLE
1785583350.1014934,0.20275425345235298,0.4505494505494525,0.13626373626373578,34,31,ENABLE
1785583350.1065319,0.20580605783169226,0.4945054945054963,0.12747252747252702,34,31,ENABLE
1785583350.1115007,0.20847638666361412,0.5164835164835182,0.1098901098901095,34,31,ENABLE
1785583350.1165571,0.21076523994811858,0.4725274725274744,0.09230769230769198,34,31,ENABLE
