time,t_rel,target_pos
1785583349.5780957,3.148000004671303e-06,2.96692220792038e-06
1785583349.5830514,0.005176739999996016,0.004884636725074311
1785583349.587973,0.010105166999991866,0.009545485220921524
1785583349.5927556,0.015086722999996027,0.014266952565830167
1785583349.5977721,0.02013024199999336,0.019057724708952006
1785583349.6027572,0.025089632000003803,0.02377891299897538
1785583349.6077924,0.030131909999994377,0.028589458691210823
1785583349.612811,0.035094669999992334,0.03333438050987046
1785583349.6178057,0.0400928370000031,0.03812337192765019
1785583349.6227658,0.04508989299999655,0.042921497393514974
1785583349.627754,0.05008907900000281,0.04773182008305919
1785583349.6327746,0.055091950000004886,0.05255580130690601
1785583349.6377447,0.06008835800000156,0.05738359427626073
1785583349.6427486,0.0650886729999911,0.06222515739719224
1785583349.6477535,0.07008687699999427,0.06707461455506675
1785583349.6527653,0.07509097099999451,0.07193968457188014
1785583349.6577477,0.08008989699999347,0.0768095628492469
1785583349.6628213,0.08509963800000264,0.08169977962898523
1785583349.6678135,0.09009147199999745,0.08658222016108277
1785583349.6727605,0.09509076899999513,0.09148161010841148
1785583349.6777518,0.1000889729999983,0.09638952432544856
1785583349.6827545,0.10508875200000034,0.10130852469056266
1785583349.6877801,0.1100905670000003,0.10623901503509603
1785583349.6927593,0.11508941900000025,0.11117600429765662
1785583349.6977518,0.12008693900000367,0.11612102980620118
1785583349.702846,0.1250872539999932,0.12107811723439098
1785583349.7078054,0.13009045799999797,0.1260473127533183
1785583349.7129104,0.135098217999996,0.13103022895008426
1785583349.7178612,0.14009564399999874,0.136011969540244
1785583349.7228138,0.1450921640000047,0.1410018373771224
1785583349.7278311,0.1500931270000052,0.1460051183271328
1785583349.7328146,0.15509410900000375,0.1510173319930328
1785583349.737808,0.16009388700000216,0.1560371823924528
1785583349.7428052,0.16509223999999278,0.16106437292678305
1785583349.7478507,0.17009433299999444,0.16610403595966275
1785583349.7528615,0.17510583300000349,0.17116184589315694
1785583349.757823,0.18009198199999332,0.17620261248687646
1785583349.7628105,0.1850933719999972,0.1812672757922945
1785583349.7678306,0.19009394600000462,0.1863395410376347
1785583349.77336,0.19509392799999148,0.19141955971954044
1785583349.7778444,0.20009274400000265,0.19650667139435424
1785583349.7827833,0.20508785500000215,0.20159820664748124
1785583349.787771,0.21009002299999224,0.20670506912358372
1785583349.7928238,0.21509317099999237,0.21182099904726992
1785583349.797849,0.22009163500000284,0.21694011992382956
1785583349.8028047,0.2250937280000045,0.22207086623520264
1785583349.8077974,0.2300939320000026,0.22720750480684776
1785583349.8128207,0.23509489599999256,0.23235267611722013
1785583349.8178046,0.2400940259999942,0.23750363001469274
1785583349.8228085,0.24509250799999904,0.2426615032326197
1785583349.8278012,0.2500935639999966,0.24782954450646824
1785583349.832821,0.25509523099999853,0.25300565126174596
1785583349.8378093,0.26009324999999706,0.25818532730380017
1785583349.8428054,0.26509439899999165,0.26337551313891994
1785583349.847823,0.2700911400000052,0.26856829969258694
1785583349.8528137,0.2750947339999925,0.27377531075121636
1785583349.8578043,0.2800936790000037,0.2789844963956418
1785583349.862812,0.28509401299999126,0.2842020559049028
1785583349.8678,0.29009277199999417,0.28942480960435274
1785583349.872816,0.29509408799999903,0.29465698928946715
1785583349.877801,0.3000934399999977,0.2998937783448654
1785583349.8828413,0.30509320000000173,0.3051375694035032
1785583349.8878088,0.3100932379999932,0.31038813777020413
1785583349.8928175,0.3150955529999919,0.31564749700175865
1785583349.8978114,0.32009173899999155,0.32090671056410114
1785583349.9028025,0.32509297999999376,0.32617745712866303
1785583349.9078228,0.3300943509999996,0.33145446303152637
1785583349.9128065,0.33509418500000265,0.33673587310880215
1785583349.9177976,0.34009324100000526,0.34202239046015076
1785583349.922799,0.345092778999998,0.34731525175484906
1785583349.927832,0.3500932239999912,0.35261481326165567
1785583349.9328063,0.355093760999992,0.3579201160234684
1785583349.9377956,0.36009290999999166,0.36322948995303506
1785583349.9427967,0.36509344699999247,0.36854578478559274
1785583349.947843,0.37009166999999366,0.3738649639733271
1785583349.9528174,0.375094782000005,0.37919459694415203
1785583349.9578116,0.3800910229999914,0.3845220522130196
1785583349.9627964,0.3850924129999953,0.38986004216784853
1785583349.967873,0.3900928949999951,0.3952020059633552
1785583349.9728096,0.39509526599999845,0.4005508295297329
1785583349.9777997,0.40009359900000163,0.4059000680305538
1785583349.982802,0.4050935629999941,0.41125567998028595
1785583349.9878216,0.41009302700000205,0.41661527850797564
1785583349.9928043,0.4150933969999926,0.42198026471689787
1785583349.9977999,0.4200916389999918,0.4273472742697373
1785583350.0027962,0.4250938250000047,0.4327227210622824
1785583350.007819,0.43009312399999544,0.4380991564869273
1785583350.0128164,0.43509446000000196,0.44348176485156576
1785583350.0178053,0.44009357400000226,0.44886585138845236
1785583350.0228143,0.4450943169999988,0.45425545122546573
1785583350.027837,0.4500916719999992,0.4596450428054363
1785583350.0328145,0.4550909900000022,0.4650402822431896
1785583350.037849,0.4600930480000045,0.4704418987708642
1785583350.0428312,0.46509297699999763,0.47584451998026706
1785583350.0478532,0.4700927199999967,0.48125012714647514
1785583350.052894,0.47509455699999137,0.4866610703459142
1785583350.0578375,0.48009317099999294,0.4920714790780415
1785583350.0628285,0.4850926729999969,0.49748568253274716
1785583350.0678334,0.4900927869999947,0.5029032638137994
1785583350.0728486,0.49509417899999164,0.5083248258658778
1785583350.0778332,0.5000932749999976,0.5137463726650798
1785583350.0828316,0.5050932589999917,0.5191712344021184
1785583350.087851,0.5100933730000037,0.5245984666993333
1785583350.092837,0.5150937460000051,0.5300280862799103
1785583350.0978432,0.5200931379999929,0.5354586218731983
1785583350.1028333,0.5250926960000015,0.5408911937008807
1785583350.1078336,0.5300923660000052,0.5463256171778615
1785583350.1128402,0.5350934979999948,0.5517632335247331
1785583350.1178482,0.5400924819999915,0.5571999895682567
1785583350.1228595,0.5450963739999963,0.5626434316147064
1785583350.1278586,0.5500941920000031,0.5680814830361682
1785583350.1328387,0.5550933239999978,0.5735220505587968
1785583350.1378765,0.560092123000004,0.5789632109451417
1785583350.1428323,0.5650925340000015,0.5844069496212547
1785583350.1478589,0.5700925179999956,0.5898509141772837
1785583350.152832,0.5750929280000037,0.5952958995457203
1785583350.1578317,0.580092116000003,0.6007399764606707
1785583350.1628578,0.5850943229999928,0.6061876279700544
1785583350.16784,0.5900956219999927,0.6116344410921424
1785583350.1728647,0.5950976430000026,0.617082053651679
1785583350.177807,0.6000938680000019,0.6225232290506074
1785583350.1828089,0.6050936120000046,0.6279679730956805
1785583350.1877992,0.6100927260000049,0.6334116275787797
1785583350.1928139,0.6150934509999928,0.6388564920024968
1785583350.197808,0.6200919540000029,0.6442982516082644
1785583350.2028062,0.6250938080000026,0.6497428309415842
1785583350.207799,0.6300937930000003,0.6551844043591268
1785583350.212821,0.6350954069999943,0.6606266346962787
1785583350.217813,0.6400938729999979,0.6660641797514218
1785583350.2228348,0.6451004489999974,0.6715091384722875
1785583350.2278037,0.6500928039999962,0.676937080734867
1785583350.2328243,0.6551029000000028,0.6823826076994959
1785583350.2378013,0.6600940879999939,0.6878057377346609
1785583350.2427928,0.6650932569999952,0.6932355438697655
1785583350.247821,0.670091056000004,0.6986617158180259
1785583350.2528186,0.6750953180000039,0.7040926036128865
1785583350.2577982,0.6800934319999925,0.7095143691896368
1785583350.2627964,0.6850929350000001,0.7149350393354874
1785583350.2678058,0.690093418999993,0.7203540163875053
1785583350.2728179,0.6950951820000029,0.7257714670149152
1785583350.2778015,0.7000936289999942,0.7311822610107538
1785583350.282833,0.7050933169999922,0.7365911772662002
1785583350.287799,0.710093263999994,0.7419969951498337
1785583350.2928169,0.7150958969999976,0.7474021778650844
1785583350.2978013,0.7200914740000002,0.7527960458032581
1785583350.302794,0.7250934759999978,0.7581929961008975
1785583350.3078346,0.7300926639999972,0.7635828959338951
1785583350.3128364,0.7350939260000047,0.7689708551055241
1785583350.317816,0.7400930029999984,0.7743521236063002
1785583350.3227994,0.7450930990000018,0.7797299892051456
1785583350.3277962,0.7500932869999986,0.7851032898202781
1785583350.332823,0.7550959929999976,0.7904744642846063
1785583350.3378031,0.7600932179999944,0.7958347636214289
1785583350.3427994,0.7650930180000017,0.80119266752189
1785583350.3478246,0.7700910389999933,0.8065433422050344
1785583350.3528306,0.7750970599999931,0.8118970787267682
1785583350.3578072,0.7800942479999975,0.8172357077714785
1785583350.3627958,0.7850932139999998,0.8225704080898533
1785583350.3678021,0.7900929759999968,0.8278999571608843
1785583350.3728235,0.7950962009999927,0.8332270190889799
1785583350.377803,0.8000939450000004,0.8385419029845447
1785583350.3827972,0.8050930400000027,0.8438517097443481
1785583350.3878014,0.8100931359999919,0.8491558896693159
1785583350.3928595,0.815096804999996,0.8544569875674648
1785583350.3978064,0.8200919929999912,0.8597420682256387
1785583350.4027972,0.8250934409999928,0.8650265570175517
1785583350.407797,0.8300935550000048,0.870302242925735
1785583350.412818,0.8350947429999991,0.8755714897397848
1785583350.4178038,0.8400942640000011,0.8808312326908823
1785583350.4227977,0.8450930449999987,0.8860822737174348
1785583350.4277987,0.8500931399999985,0.891326589370725
1785583350.4328246,0.8550960129999936,0.8965655244677722
1785583350.4378185,0.8600944789999971,0.9017913777064211
1785583350.4428022,0.865092962999995,0.9070086045306591
1785583350.4478219,0.8700910959999959,0.9122166379525571
1785583350.452816,0.8750962839999943,0.9174229932854414
1785583350.4578054,0.880094138000004,0.9226125195389636
1785583350.4627995,0.8850919559999966,0.9277926298942631
1785583350.467798,0.8900932549999965,0.9329667739767289
1785583350.472842,0.8950982399999958,0.9381349562089021
1785583350.4778376,0.900093928000004,0.9432835993351055
1785583350.4828014,0.9050934859999984,0.9484261015677156
1785583350.4878035,0.9100937850000008,0.9535590415038417
1785583350.4928129,0.915094584000002,0.9586819781319642
1785583350.4978054,0.9200919569999968,0.9637907084927079
1785583350.502799,0.9250932749999947,0.968892574960249
1785583350.5078015,0.9300932590000031,0.973981991941705
1785583350.512816,0.9350941699999993,0.9790610695042333
1785583350.5177994,0.940094098000003,0.9841276745886425
1785583350.5228114,0.9450949350000002,0.9891835305226844
1785583350.5278,0.9500930859999954,0.994224814276784
1785583350.5328195,0.9550944399999963,0.9992572682715639
1785583350.5378423,0.9600918879999938,1.0042735457897762
1785583350.5428054,0.965093502000002,1.0092815513215574
1785583350.547822,0.9700915229999936,1.0142733163227695
1785583350.5528,0.9750925259999974,1.01925521154967
1785583350.5577943,0.9800937320000003,1.024224257260471
1785583350.562834,0.9850925679999989,1.0291777058438332
1785583350.5678003,0.9900930339999974,1.034119323564188
1785583350.5728624,0.9951042409999928,1.0390578624175544
1785583350.577818,1.0000922619999955,1.043959737153277
1785583350.5828485,1.005093617,1.0488606757895735
1785583350.5878365,1.0100929529999974,1.0537453830890078
1785583350.5928311,1.0150925669999964,1.0586159072149424
1785583350.5978348,1.0200930139999969,1.0634725797165285
1785583350.6028295,1.0250936279999934,1.0683145443586974
1785583350.6078365,1.0300930199999954,1.0731402553711111
1785583350.6128323,1.0350922079999947,1.0779504957208041
1785583350.6178312,1.0400920069999984,1.0827458409811679
1785583350.622828,1.0450919359999915,1.087525618978542
1785583350.627831,1.050092253999992,1.0922898668133754
1785583350.6328316,1.0550923489999917,1.0970377919335945
1785583350.6378298,1.060091963000005,1.1017689435425155
1785583350.642827,1.0650925399999949,1.106484475887417
1785583350.6478894,1.0700925430000012,1.1111827272303052
1785583350.6528285,1.0750927489999924,1.1158642185338121
1785583350.6578255,1.0800925850000027,1.1205282026207999
1785583350.6629193,1.0850978839999925,1.1251798819146752
1785583350.667846,1.0900954800000022,1.1298068195833824
1785583350.6728365,1.0950926489999944,1.1344155818822976
1785583350.6778312,1.1000921889999944,1.1390085253592472
1785583350.6828296,1.1050921180000017,1.1435836000471848
1785583350.6878283,1.1100926579999992,1.1481407887434678
1785583350.692831,1.1150925679999943,1.1526787452102552
1785583350.6978338,1.1200936639999952,1.1571988985844888
1785583350.7028265,1.1250923329999978,1.161697774030345
