time,t_rel,target_pos
1785583349.5782592,3.148000004671303e-06,4.5492807188112496e-06
1785583349.5832136,0.005176739999996016,0.00748977631178061
1785583349.5881324,0.010105166999991866,0.014636410672079669
1785583349.592852,0.015086722999996027,0.02187599393427292
1785583349.5978694,0.02013024199999336,0.02922184455372641
1785583349.6028605,0.025089632000003803,0.03646099993176225
1785583349.6078951,0.030131909999994377,0.04383716999318993
1785583349.61304,0.035094669999992334,0.05
1785583349.617921,0.0400928370000031,0.05
1785583349.622869,0.04508989299999655,0.05
1785583349.6278572,0.05008907900000281,0.05
1785583349.632881,0.055091950000004886,0.05
1785583349.6378472,0.06008835800000156,0.05
1785583349.6428533,0.0650886729999911,0.05
1785583349.6478558,0.07008687699999427,0.05
1785583349.6528702,0.07509097099999451,0.05
1785583349.6578503,0.08008989699999347,0.05
1785583349.662928,0.08509963800000264,0.05
1785583349.6679187,0.09009147199999745,0.05
1785583349.672865,0.09509076899999513,0.05
1785583349.677858,0.1000889729999983,0.05
1785583349.6828597,0.10508875200000034,0.05
1785583349.6878822,0.1100905670000003,0.05
1785583349.6928618,0.11508941900000025,0.05
1785583349.6978552,0.12008693900000367,0.05
1785583349.702955,0.1250872539999932,0.05
1785583349.7079465,0.13009045799999797,0.05
1785583349.713042,0.135098217999996,0.05
1785583349.71799,0.14009564399999874,0.05
1785583349.7229311,0.1450921640000047,0.05
1785583349.727947,0.1500931270000052,0.05
1785583349.73293,0.15509410900000375,0.05
1785583349.7379234,0.16009388700000216,0.05
1785583349.7429216,0.16509223999999278,0.05
1785583349.7479658,0.17009433299999444,0.05
1785583349.7529788,0.17510583300000349,0.05
1785583349.7579389,0.18009198199999332,0.05
1785583349.7629259,0.1850933719999972,0.05
1785583349.767946,0.19009394600000462,0.05
1785583349.7735136,0.19509392799999148,0.05
1785583349.777966,0.20009274400000265,0.05
1785583349.78289,0.20508785500000215,0.05
1785583349.7878773,0.21009002299999224,0.05
1785583349.7929401,0.21509317099999237,0.05
1785583349.7979653,0.22009163500000284,0.05
1785583349.802921,0.2250937280000045,0.05
1785583349.8079123,0.2300939320000026,0.05
1785583349.812937,0.23509489599999256,0.05
1785583349.8179193,0.2400940259999942,0.05
1785583349.8229241,0.24509250799999904,0.05
1785583349.8279173,0.2500935639999966,0.05
1785583349.8329372,0.25509523099999853,0.05
1785583349.8379269,0.26009324999999706,0.05
1785583349.842922,0.26509439899999165,0.05
1785583349.8479378,0.2700911400000052,0.05
1785583349.8529296,0.2750947339999925,0.05
1785583349.8579202,0.2800936790000037,0.05
1785583349.8629284,0.28509401299999126,0.05
1785583349.8679142,0.29009277199999417,0.05
1785583349.8729324,0.29509408799999903,0.05
1785583349.8779166,0.3000934399999977,0.05
1785583349.882958,0.30509320000000173,0.05
1785583349.8879263,0.3100932379999932,0.05
1785583349.8929336,0.3150955529999919,0.05
1785583349.8979287,0.32009173899999155,0.05
1785583349.9029179,0.32509297999999376,0.05
1785583349.9079373,0.3300943509999996,0.05
1785583349.9129214,0.33509418500000265,0.05
1785583349.917912,0.34009324100000526,0.05
1785583349.9229143,0.345092778999998,0.05
1785583349.9279475,0.3500932239999912,0.05
1785583349.9329214,0.355093760999992,0.05
1785583349.937911,0.36009290999999166,0.05
1785583349.9429116,0.36509344699999247,0.05
1785583349.9479597,0.37009166999999366,0.05
1785583349.9529333,0.375094782000005,0.05
1785583349.9579306,0.3800910229999914,0.05
1785583349.9629412,0.3850924129999953,0.05
1785583349.9679897,0.3900928949999951,0.05
1785583349.9729254,0.39509526599999845,0.05
1785583349.9779139,0.40009359900000163,0.05
1785583349.9829187,0.4050935629999941,0.05
1785583349.987937,0.41009302700000205,0.05
1785583349.9929194,0.4150933969999926,0.05
1785583349.9979155,0.4200916389999918,0.05
1785583350.0029116,0.4250938250000047,0.05
1785583350.0079346,0.43009312399999544,0.05
1785583350.0129323,0.43509446000000196,0.05
1785583350.0179188,0.44009357400000226,0.05
1785583350.0229304,0.4450943169999988,0.05
1785583350.0279565,0.4500916719999992,0.05
1785583350.0329301,0.4550909900000022,0.05
1785583350.037976,0.4600930480000045,0.05
1785583350.0429564,0.46509297699999763,0.05
1785583350.0479796,0.4700927199999967,0.05
1785583350.0530207,0.47509455699999137,0.05
1785583350.0579622,0.48009317099999294,0.05
1785583350.0629516,0.4850926729999969,0.05
1785583350.0679595,0.4900927869999947,0.05
1785583350.0729733,0.49509417899999164,0.05
1785583350.0779574,0.5000932749999976,0.05
1785583350.082956,0.5050932589999917,0.05
1785583350.087975,0.5100933730000037,0.05
1785583350.0929604,0.5150937460000051,0.05
1785583350.0979676,0.5200931379999929,0.05
1785583350.1029572,0.5250926960000015,0.05
1785583350.1079597,0.5300923660000052,0.05
1785583350.112964,0.5350934979999948,0.05
1785583350.117976,0.5400924819999915,0.05
1785583350.1229832,0.5450963739999963,0.05
1785583350.1279833,0.5500941920000031,0.05
1785583350.1329622,0.5550933239999978,0.05
1785583350.1380005,0.560092123000004,0.05
1785583350.1429558,0.5650925340000015,0.05
1785583350.1479833,0.5700925179999956,0.05
1785583350.1529534,0.5750929280000037,0.05
1785583350.1579556,0.580092116000003,0.05
1785583350.162986,0.5850943229999928,0.05
1785583350.1679652,0.5900956219999927,0.05
1785583350.172993,0.5950976430000026,0.05
1785583350.1779215,0.6000938680000019,0.05
1785583350.1829236,0.6050936120000046,0.05
1785583350.187914,0.6100927260000049,0.05
1785583350.1929293,0.6150934509999928,0.05
1785583350.197925,0.6200919540000029,0.05
1785583350.2029219,0.6250938080000026,0.05
1785583350.2079146,0.6300937930000003,0.05
1785583350.2129374,0.6350954069999943,0.05
1785583350.2179568,0.6400938729999979,0.05
1785583350.222952,0.6451004489999974,0.05
1785583350.227919,0.6500928039999962,0.05
1785583350.23294,0.6551029000000028,0.05
1785583350.237916,0.6600940879999939,0.05
1785583350.2429068,0.6650932569999952,0.05
1785583350.2479367,0.670091056000004,0.05
1785583350.2529342,0.6750953180000039,0.05
1785583350.2579138,0.6800934319999925,0.05
1785583350.2629125,0.6850929350000001,0.05
1785583350.2679207,0.690093418999993,0.05
1785583350.2729325,0.6950951820000029,0.05
1785583350.2779167,0.7000936289999942,0.05
1785583350.2829542,0.7050933169999922,0.05
1785583350.2879138,0.710093263999994,0.05
1785583350.2929323,0.7150958969999976,0.05
1785583350.2979162,0.7200914740000002,0.05
1785583350.3029094,0.7250934759999978,0.05
1785583350.3079512,0.7300926639999972,0.05
1785583350.312954,0.7350939260000047,0.05
1785583350.3179715,0.7400930029999984,0.05
1785583350.3229165,0.7450930990000018,0.05
1785583350.3279114,0.7500932869999986,0.05
1785583350.3329396,0.7550959929999976,0.05
1785583350.3379166,0.7600932179999944,0.05
1785583350.3429148,0.7650930180000017,0.05
1785583350.3479402,0.7700910389999933,0.05
1785583350.352947,0.7750970599999931,0.05
1785583350.3579216,0.7800942479999975,0.05
1785583350.3629105,0.7850932139999998,0.05
1785583350.3679178,0.7900929759999968,0.05
1785583350.3729398,0.7950962009999927,0.05
1785583350.3779187,0.8000939450000004,0.05
1785583350.382913,0.8050930400000027,0.05
1785583350.387917,0.8100931359999919,0.05
1785583350.3929753,0.815096804999996,0.05
1785583350.3979213,0.8200919929999912,0.05
1785583350.402912,0.8250934409999928,0.05
1785583350.407912,0.8300935550000048,0.05
1785583350.4129355,0.8350947429999991,0.05
1785583350.4179194,0.8400942640000011,0.05
1785583350.4229126,0.8450930449999987,0.05
1785583350.4279137,0.8500931399999985,0.05
1785583350.4329398,0.8550960129999936,0.05
1785583350.4379358,0.8600944789999971,0.05
1785583350.4429183,0.865092962999995,0.05
1785583350.4479375,0.8700910959999959,0.05
1785583350.452931,0.8750962839999943,0.05
1785583350.4579213,0.880094138000004,0.05
1785583350.4629147,0.8850919559999966,0.05
1785583350.4679134,0.8900932549999965,0.05
1785583350.4729922,0.8950982399999958,0.05
1785583350.4779541,0.900093928000004,0.05
1785583350.4829168,0.9050934859999984,0.05
1785583350.487918,0.9100937850000008,0.05
1785583350.4929285,0.915094584000002,0.05
1785583350.497922,0.9200919569999968,0.05
1785583350.5029147,0.9250932749999947,0.05
1785583350.5079165,0.9300932590000031,0.05
1785583350.512931,0.9350941699999993,0.05
1785583350.5179133,0.940094098000003,0.05
1785583350.5229266,0.9450949350000002,0.05
1785583350.527914,0.9500930859999954,0.05
1785583350.5329354,0.9550944399999963,0.05
1785583350.537962,0.9600918879999938,0.05
1785583350.54292,0.965093502000002,0.05
1785583350.5479386,0.9700915229999936,0.05
1785583350.552914,0.9750925259999974,0.05
1785583350.557909,0.9800937320000003,0.05
1785583350.56295,0.9850925679999989,0.05
1785583350.567916,0.9900930339999974,0.05
1785583350.5729768,0.9951042409999928,0.05
1785583350.5779428,1.0000922619999955,0.05
1785583350.582974,1.005093617,0.05
1785583350.5879624,1.0100929529999974,0.05
1785583350.5929577,1.0150925669999964,0.05
1785583350.5979595,1.0200930139999969,0.05
1785583350.6029532,1.0250936279999934,0.05
1785583350.6079612,1.0300930199999954,0.05
1785583350.6129582,1.0350922079999947,0.05
1785583350.617955,1.0400920069999984,0.05
1785583350.6229515,1.0450919359999915,0.05
1785583350.6279547,1.050092253999992,0.05
1785583350.6329541,1.0550923489999917,0.05
1785583350.637954,1.060091963000005,0.05
1785583350.6429517,1.0650925399999949,0.05
1785583350.648015,1.0700925430000012,0.05
1785583350.6529524,1.0750927489999924,0.05
1785583350.657948,1.0800925850000027,0.05
1785583350.6630452,1.0850978839999925,0.05
1785583350.667969,1.0900954800000022,0.05
1785583350.6729603,1.0950926489999944,0.05
1785583350.6779552,1.1000921889999944,0.05
1785583350.6829545,1.1050921180000017,0.05
1785583350.6879513,1.1100926579999992,0.05
1785583350.692955,1.1150925679999943,0.05
1785583350.6979558,1.1200936639999952,0.05
1785583350.702949,1.1250923329999978,0.05
1785583350.707954,1.1300927249999972,0.05
1785583350.7129536,1.1350918760000042,0.05
1785583350.7179496,1.1400925450000017,0.05
1785583350.7229464,1.145091973999996,0.05
1785583350.7279942,1.1500933290000006,0.05
1785583350.7329943,1.1550929240000016,0.05
1785583350.7380233,1.1600935750000048,0.05
1785583350.7429564,1.1650922820000034,0.05
1785583350.7479718,1.1700920250000024,0.05
1785583350.7529483,1.1750926759999913,0.05
1785583350.757977,1.1800932719999935,0.05
1785583350.7629578,1.1850925520000004,0.05
1785583350.7679522,1.1900927220000028,0.05
